Reportedarrest060708.csv
UNITID_P,INSTNM,BRANCH,Address,City,State,Zip,sector_cd,sector_desc,men_total,women_total,Total,Weapon6,Drug6,Liquor6,Weapon7,Drug7,Liquor7,Weapon8,Drug8,Liquor8,FILTER06,FILTER07,FILTER08
44251401.0,CoxHealth School of Diagnostic Medical Sonography,Main Campus,1423 N. Jefferson,SPRINGFIELD,MO,65802.0,5.0,Private nonprofit, 2-year,2.0,10.0,12.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44251402.0,CoxHealth School of Diagnostic Medical Sonography,Cox-South,3801 S. National,Springfield,MO,65807.0,5.0,Private nonprofit, 2-year,2.0,10.0,12.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
44251403.0,CoxHealth School of Diagnostic Medical Sonography,Cox-Walnut Lawn,1000 E. Walnut Lawn,Springfield,MO,65807.0,5.0,Private nonprofit, 2-year,2.0,10.0,12.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
44257801.0,Minnesota School of Business,Plymouth Branch Campus,1455 COUNTY RD 101 NORTH,PLYMOUTH,MN,55447.0,3.0,Private for-profit, 4-year or above,120.0,399.0,519.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44261101.0,NASCAR Technical Institute,NASCAR Technical Institute,220 BYERS CREEK RD,MOORESVILLE,NC,28117.0,6.0,Private for-profit, 2-year,1482.0,46.0,1528.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44262001.0,Everest Institute-Tigard,Branch Campus,9600 SW OAK ST,PORTLAND,OR,97223.0,9.0,Private for-profit, less-than 2-year,40.0,114.0,154.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44263901.0,Potomac College,Potomac College - Herndon Campus,1029 HERNDON PKWY,HERNDON,VA,21076.0,3.0,Private for-profit, 4-year or above,57.0,92.0,149.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44264801.0,High-Tech Institute-Las Vegas,High-Tech Institute - Las Vegas,2320 S. Rancho Drive,Las Vegas,NV,89102.0,9.0,Private for-profit, less-than 2-year,111.0,528.0,639.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44265701.0,Milan Institute,Milan Institute / Indio (Branch),45-691 Monroe Ave. Suite 2,Indio,CA,92201.0,9.0,Private for-profit, less-than 2-year,36.0,191.0,227.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44268401.0,Stenotype Institute of Jacksonville Inc,Orlando Campus,1636 W OAKRIDGE RD,ORLANDO,FL,32809.0,6.0,Private for-profit, 2-year,5.0,194.0,199.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44271801.0,National American University-Overland Park,NAU-Overland Park,10310 MASTIN,OVERLAND PARK,KS,662125451.0,3.0,Private for-profit, 4-year or above,48.0,261.0,309.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44272701.0,Everest Institute-Austin,Everest -Austin,9100 US Hwy 290 East Suite 100,Austin,TX,78724.0,9.0,Private for-profit, less-than 2-year,226.0,925.0,1151.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44273601.0,Everest College-Burr Ridge,Everest College,6880 North Frontage Road,Burr Ridge,IL,60527.0,9.0,Private for-profit, less-than 2-year,46.0,481.0,527.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44274501.0,Medvance Institute-West Palm,MedVance Institute - West Palm Beach,1630 South Congress Avenue,Palm Springs,FL,334612171.0,6.0,Private for-profit, 2-year,99.0,560.0,659.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44278101.0,Tohono O'Odham Community College,Main Campus,HIGHWAY 86, MILE POST 115.5 N,SELLS,AZ,85634.0,4.0,Public, 2-year,52.0,111.0,163.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44279001.0,Everest College-Dallas,Everest College - Dallas (Main Campus),6080 NORTH CENTRAL EXPRESSWAY,DALLAS,TX,75206.0,6.0,Private for-profit, 2-year,259.0,1074.0,1333.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44280601.0,Edward Via Virginia College of Osteopathic Medicine,Main Campus,2265 KRAFT DR,BLACKSBURG,VA,24060.0,2.0,Private nonprofit, 4-year or above,328.0,348.0,676.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44281501.0,The Salter School-Malden Campus,Malden Campus,2 FLORENCE ST,MALDEN,MA,2148.0,9.0,Private for-profit, less-than 2-year,67.0,466.0,533.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44282401.0,DeVry University-Pennsylvania,Ft Washington Campus,1140 VIRGINIA DR,FT WASHINGTON,PA,190343204.0,3.0,Private for-profit, 4-year or above,1116.0,919.0,2035.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44282402.0,DeVry University-Pennsylvania,Center City Center,1800 JFK Blvd. Ste. 1200,Philadelphia,PA,191037421.0,3.0,Private for-profit, 4-year or above,1116.0,919.0,2035.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44282403.0,DeVry University-Pennsylvania,Pittsburgh Center,210 Sixth Ave. Ste 200,Pittsburgh,PA,152222606.0,3.0,Private for-profit, 4-year or above,1116.0,919.0,2035.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44282404.0,DeVry University-Pennsylvania,Valley Forge Center,701 Lee Rd, Ste. 103,Chesterbrook,PA,190875612.0,3.0,Private for-profit, 4-year or above,1116.0,919.0,2035.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44283301.0,Utah State University-Continuing Education,Main Campus,1400 Old Main Hill,LOGAN,UT,843221400.0,1.0,Public, 4-year or above,3959.0,6171.0,10130.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44284201.0,Pacific College of Oriental Medicine,Main Campus,3646 N BROADWAY-2ND FLOOR,CHICAGO,IL,60613.0,3.0,Private for-profit, 4-year or above,52.0,151.0,203.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44285101.0,Ronny J's Barber Styling,RONNY J'S BARBER STYLING,9009 Bruton Rd. Ste.443,DALLAS,TX,752172073.0,9.0,Private for-profit, less-than 2-year,60.0,63.0,123.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44287901.0,Southwest Institute of Healing Arts,Main Campus,1100 EAST APACHE BLVD,TEMPE,AZ,85281.0,6.0,Private for-profit, 2-year,190.0,1119.0,1309.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44288801.0,Intercoast Colleges,Riverside Branch Campus,1989 Atlanta Ave,RIVERSIDE,CA,92507.0,9.0,Private for-profit, less-than 2-year,62.0,121.0,183.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44289701.0,Ottawa University-Jeffersonville,Main Campus,287 Quarter Master Court,JEFFERSONVILLE,IN,47130.0,2.0,Private nonprofit, 4-year or above,27.0,81.0,108.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44291201.0,Academy of Cosmetology,Academy of Cosmetology,1901 W Wm. Cannon Ste 143,AUSTIN,TX,78745.0,9.0,Private for-profit, less-than 2-year,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
44292101.0,Andrews Academy of Cosmetology,Main Campus,100 W MAIN ST,SULLIVAN,MO,63080.0,9.0,Private for-profit, less-than 2-year,1.0,41.0,42.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44293001.0,Antelope Valley Medical College,Main Campus,44201 10TH ST WEST,LANCASTER,CA,93534.0,6.0,Private for-profit, 2-year,151.0,512.0,663.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44294901.0,Birthingway College of Midwifery,Main Campus,12113 SE FOSTER RD,PORTLAND,OR,97266.0,2.0,Private nonprofit, 4-year or above,0.0,83.0,83.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44295801.0,Blue Water College of Cosmetology Inc,Main Campus,1871 GRATIOT BLVD,MARYSVILLE,MI,48040.0,9.0,Private for-profit, less-than 2-year,2.0,60.0,62.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44296701.0,Pima Medical Institute,Main Campus,2301 San Pedro NE Duite D,ALBUQUERQUE,NM,87110.0,9.0,Private for-profit, less-than 2-year,8.0,31.0,39.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44297601.0,Brighton Center's Center for Employment Training,Main Campus,601 WASHINGTON AVE., SUITE 140,NEWPORT,KY,41071.0,8.0,Private nonprofit, less-than 2-year,5.0,71.0,76.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44298501.0,California Healing Arts College,Main Campus,12217 SANTA MONICA BLVD, #206,LOS ANGELES,CA,90025.0,9.0,Private for-profit, less-than 2-year,35.0,94.0,129.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44302101.0,Dallas Barber & Stylist College,Main Campus DALLAS BARBER AND STYLIST COLLEGE,9357 FOREST LANE,DALLAS,TX,75243.0,9.0,Private for-profit, less-than 2-year,58.0,29.0,87.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44303001.0,NorthShore University HealthSystems School of Nurse Anesthesia,Main Campus,2650 RIDGE AVE, RM G603C,EVANSTON,IL,60201.0,2.0,Private nonprofit, 4-year or above,7.0,50.0,57.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44304901.0,Faith Evangelical Seminary,Main Campus,3504 N PEARL ST,TACOMA,WA,984072607.0,2.0,Private nonprofit, 4-year or above,147.0,45.0,192.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44305801.0,Family of Faith College,Main Campus,30 KINVILLE, PO BOX 1805,SHAWNEE,OK,74802.0,2.0,Private nonprofit, 4-year or above,25.0,34.0,59.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44307601.0,Hood Theological Seminary,Hood Theological Seminary,1810 Lutheran Synod Drive,SALISBURY,NC,28144.0,2.0,Private nonprofit, 4-year or above,132.0,116.0,248.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44310001.0,Instituto Pre-Vocacional e Indust de Puerto Rico,INSTITUTO PREVOCACIONAL E INDUST DE PUERTO RICO,CALLE EUGENIO MARIA DE HOSTOS #175, ESQ, PURO GIRAU,ARECIBO,PR,6121800.0,8.0,Private nonprofit, less-than 2-year,67.0,42.0,109.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44313701.0,Irene's Myomassology Institute,Main Campus,26061 FRANKLIN RD,SOUTHFIELD,MI,48033.0,9.0,Private for-profit, less-than 2-year,38.0,154.0,192.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44314601.0,Jay's Technical Institute,Main Campus,9000 WEST BELLFORT, SUITE 110,HOUSTON,TX,770313509.0,9.0,Private for-profit, less-than 2-year,76.0,51.0,127.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44317301.0,Mr John's School of Cosmetology & Nails,Main Campus,1429 S MAIN ST, STE F,JACKSONVILLE,IL,62650.0,9.0,Private for-profit, less-than 2-year,0.0,37.0,37.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44320701.0,NTMA Training Centers of Southern California,Main Campus,14926 BLOOMFIELD AVE,NORWALK,CA,90650.0,8.0,Private nonprofit, less-than 2-year,322.0,19.0,341.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44320703.0,NTMA Training Centers of Southern California,NTMA Training Centers, Ontario,1717 Grove Ave.,Ontario,CA,91761.0,8.0,Private nonprofit, less-than 2-year,322.0,19.0,341.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44321601.0,PC Age,Main Campus,2815 Kennedy Blvd, 3rd Floor,Jersey City,NJ,7306.0,9.0,Private for-profit, less-than 2-year,27.0,1.0,28.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44322501.0,PC Age II,Branch Campus,145 Talmadge Rd, Suite 19,Edison,NJ,8817.0,9.0,Private for-profit, less-than 2-year,11.0,3.0,14.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44323401.0,American Institute-School of Health Careers,Main Campus,3190 N STATE RD 7,LAUDERDALE LAKES,FL,33319.0,6.0,Private for-profit, 2-year,19.0,123.0,142.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44323402.0,School of Health Careers,American Institute,416 E Atlantic Blvd.,Pompano Beach,FL,33060.0,9.0,Private for-profit, less-than 2-year,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
44325201.0,South Florida Institute of Technology,Main Campus,720 NW 27th Avenue 2nd. Floor,MIAMI,FL,33125.0,9.0,Private for-profit, less-than 2-year,477.0,88.0,565.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44326101.0,Southeastern School of Neuromuscular Massage-Charleston,Main Campus,4600 GOER DR, STE 105,NORTH CHARLESTON,SC,294066500.0,9.0,Private for-profit, less-than 2-year,21.0,87.0,108.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44327001.0,Southeastern School of Neuromuscular Massage-Jacksonville,Main Campus,9424 BAYMEADOWS RD, STE 200,JACKSONVILLE,FL,32256.0,9.0,Private for-profit, less-than 2-year,16.0,95.0,111.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44328901.0,Toni & Guy Hairdressing Academy,Main Campus,322 MAIN ST,COLORADO SPRINGS,CO,80911.0,9.0,Private for-profit, less-than 2-year,2.0,40.0,42.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44329801.0,Trend Barber College,Main Campus,8250 West BELLFORT,HOUSTON,TX,77071.0,9.0,Private for-profit, less-than 2-year,86.0,8.0,94.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44332201.0,Valley Grande Institute for Academic Studies,Administration Building,345 S. TEXAS BLVD.,WESLACO,TX,78596.0,8.0,Private nonprofit, less-than 2-year,217.0,222.0,439.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44333101.0,West Coast University,Main Campus,4021 ROSEWOOD AVE,LOS ANGELES,CA,90004.0,3.0,Private for-profit, 4-year or above,233.0,880.0,1113.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44334001.0,Williamson Christian College,Main Campus,200 SEABOARD LA,FRANKLIN,TN,37067.0,2.0,Private nonprofit, 4-year or above,28.0,40.0,68.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44335901.0,International Barber & Style College,Main Campus,3744 Annex Avenue,NASHVILLE,TN,37209.0,9.0,Private for-profit, less-than 2-year,121.0,46.0,167.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44337701.0,Triangle Tech Inc-Sunbury,Sunbury,191 Performance Road,SUNBURY,PA,17801.0,6.0,Private for-profit, 2-year,108.0,3.0,111.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44341001.0,DigiPen Institute of Technology,Main Campus,5001-150TH AVE NE,REDMOND,WA,98052.0,3.0,Private for-profit, 4-year or above,804.0,111.0,915.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44342901.0,California College of Vocational Careers,Main Campus,1901 Chester Ave     Suite 201,BAKERSFIELD,CA,93301.0,9.0,Private for-profit, less-than 2-year,3.0,68.0,71.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44343801.0,Medvance Institute-Fort Lauderdale,MedVance Institute of  Ft. Lauderdale,4850 West Oakland Park Blvd, Suite 200,Lauderdale Lakes,FL,333137261.0,6.0,Private for-profit, 2-year,132.0,496.0,628.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44345601.0,University of Phoenix-Cincinnati Campus,Cincinnati Main Campus,9050 Centre Point Drive Suie 250,West Chester,OH,45069.0,3.0,Private for-profit, 4-year or above,56.0,99.0,155.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44345602.0,University of Phoenix-Cincinnati Campus,Dayton Learning Center,7691 Poe Avenue,Dayton,OH,45414.0,3.0,Private for-profit, 4-year or above,56.0,99.0,155.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
44345603.0,University of Phoenix-Cincinnati Campus,Florence-Kentucky Learning Center,500 Meijer Drive Suite 100,Florence,KY,41042.0,3.0,Private for-profit, 4-year or above,56.0,99.0,155.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
44346501.0,University of Phoenix-Wichita Campus,Main Campus,3020 N CYPRESS DR-STE 150,WICHITA,KS,672264011.0,3.0,Private for-profit, 4-year or above,64.0,79.0,143.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44347401.0,University of Phoenix-Charlotte Campus,Main Campus,3800 ARCO CORPORATE DR-STE 100,CHARLOTTE,NC,282733409.0,3.0,Private for-profit, 4-year or above,421.0,783.0,1204.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44347402.0,University of Phoenix-Charlotte Campus,University of Phoenix-Charlotte North Learning,10925 David Taylor Drive,Charlotte,NC,28269.0,3.0,Private for-profit, 4-year or above,421.0,783.0,1204.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44348301.0,Connecticut Center for Massage Therapy-Groton,Branch Campus,1154 POQUONNOCK RD,GROTON,CT,6340.0,9.0,Private for-profit, less-than 2-year,24.0,116.0,140.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44349201.0,Pierpont Community and Technical College,Pierpont Community and Technical College,1201 LOCUST AVE,FAIRMONT,WV,26554.0,4.0,Public, 2-year,1072.0,1574.0,2646.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44351701.0,Universal College of Beauty Inc,Branch Campus,718 WEST COMPTON BLVD,COMPTON,CA,90220.0,9.0,Private for-profit, less-than 2-year,0.0,62.0,62.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44352601.0,ITT Technical Institute-Duluth,Main Campus,10700 ABBOTS BRIDGE RD-STE 190,DULUTH,GA,30097.0,3.0,Private for-profit, 4-year or above,406.0,111.0,517.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44353501.0,ITT Technical Institute-Hilliard,Main Campus,3781 PARK MILL RUN DR-STE 1,HILLIARD,OH,43026.0,6.0,Private for-profit, 2-year,412.0,150.0,562.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44354401.0,University of Phoenix-Indianapolis Campus,Indianapolis Campus,7999 KNUE RD DR, STE 150,INDIANAPOLIS,IN,462501932.0,3.0,Private for-profit, 4-year or above,105.0,253.0,358.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44355301.0,Career Institute of Health and Technology,Brooklyn Campus,340 FLATBUSH AVE EXT-3RD FLOOR,BROOKLYN,NY,11201.0,9.0,Private for-profit, less-than 2-year,158.0,307.0,465.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44356201.0,John Dewey College-University Division,JOHN DEWEY COLLEGE,BARBOSA AVE 3427 3RD FL - MALCO BLDG,HATO REY,PR,910.0,2.0,Private nonprofit, 4-year or above,257.0,883.0,1140.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44357101.0,Intercoast Colleges,West Covina Campus,1400 West Covina Parkway  2nd FLoor,West Covina,CA,91790.0,9.0,Private for-profit, less-than 2-year,37.0,52.0,89.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44360501.0,Texas School of Business East Inc,Main Campus,12030 EAST FREEWAY,HOUSTON,TX,77029.0,9.0,Private for-profit, less-than 2-year,37.0,577.0,614.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44362301.0,Le Cordon Bleu College of Culinary Arts-Atlanta,Main Campus,1927 Lakeside Parkway,TUCKER,GA,30084.0,6.0,Private for-profit, 2-year,542.0,420.0,962.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44363201.0,Ohio Center for Broadcasting-Colorado Campus,Ohio Center for Broadcasting-Colorado Campus,404 South Upham Street,Lakewood,CO,80226.0,9.0,Private for-profit, less-than 2-year,99.0,61.0,160.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44364101.0,Paul Mitchell the School-Rhode Island,Rhode Island Campus,379 Atwood Ave,Cranston,RI,2920.0,9.0,Private for-profit, less-than 2-year,17.0,264.0,281.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44365001.0,Miller-Motte Technical College-Chattanooga,Miller-Motte Technical College,6020 Shallowford Road,CHATTANOOGA,TN,37421.0,6.0,Private for-profit, 2-year,79.0,548.0,627.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44366901.0,Milan Institute,Milan Institute / Sparks,950 Industrial Way,Sparks,NV,89431.0,9.0,Private for-profit, less-than 2-year,35.0,247.0,282.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44367801.0,Blaine the Beauty Career Schools-Framingham,BRANCH CAMPUS,624 WORCESTER RD,FRAMINGHAM,MA,1702.0,9.0,Private for-profit, less-than 2-year,1.0,66.0,67.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44368701.0,Westwood College-Chicago Loop,Main Campus - CHL,17 N STATE ST-STE 300,CHICAGO,IL,60602.0,3.0,Private for-profit, 4-year or above,547.0,531.0,1078.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44369601.0,Interactive Learning Systems,Greenspoint Campus,256 N Sam Houston Pkwy,HOUSTON,TX,77060.0,9.0,Private for-profit, less-than 2-year,4.0,14.0,18.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44370201.0,Bexley Hall Episcopal Seminary,Columbus Campus,583 Sheridan Avenue,Columbus,OH,432092325.0,2.0,Private nonprofit, 4-year or above,10.0,8.0,18.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
44372001.0,High-Tech Institute-Atlanta,High-Tech Institute Atlanta,2450 Piedmont Road NE,Atlanta,GA,30324.0,6.0,Private for-profit, 2-year,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
44373901.0,Allied College South,Allied College - South,645 Gravois Bluffs Blvd,Fenton,MO,63026.0,6.0,Private for-profit, 2-year,55.0,393.0,448.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44374801.0,Everest Institute-Norcross,Everest Institute,1750 BEAVER RUIN RD-STE 500,NORCROSS,GA,30093.0,9.0,Private for-profit, less-than 2-year,37.0,349.0,386.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44382701.0,Career Centers of Texas-Brownsville,Main Campus,1900 North Expressway,Brownsville,TX,78521.0,9.0,Private for-profit, less-than 2-year,291.0,490.0,781.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44383601.0,Career Centers of Texas-Corpus Christi,Main Campus,1620 S. Padre Island Drive,Corpus Christi,TX,78416.0,9.0,Private for-profit, less-than 2-year,76.0,828.0,904.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44384501.0,American Professional Institute,Main Campus,1990 Riverside Dr,Macon,GA,31201.0,9.0,Private for-profit, less-than 2-year,87.0,926.0,1013.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44385401.0,Everest College-Arlington,Everest College, MidCities Campus,2801 E DIVISION ST-STE #250,ARLINGTON,TX,76011.0,6.0,Private for-profit, 2-year,60.0,322.0,382.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44386301.0,Gemological Institute of America-Los Angeles,Los Angeles Branch,600 Corporate Pointe Suite 100,Culver City,CA,902307616.0,8.0,Private nonprofit, less-than 2-year,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
44387201.0,University of Phoenix-Eastern Washington Campus,Main Campus,8775 E Mission Ave,Spokane Valley,WA,99212.0,3.0,Private for-profit, 4-year or above,22.0,27.0,49.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44388101.0,University of Phoenix-Columbus Georgia Campus,Main Campus,4747 HAMILTON RD,COUMBUS,GA,31904.0,3.0,Private for-profit, 4-year or above,197.0,579.0,776.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44389001.0,University of Phoenix-Memphis Campus,Main Campus,65 Germantown Ct Suite 100,Cordova,TN,380187290.0,3.0,Private for-profit, 4-year or above,244.0,730.0,974.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
