Noncampuscrime070809.csv
UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD7,NEG_M7,FORCIB7,NONFOR7,ROBBE7,AGG_A7,BURGLA7,VEHIC7,ARSON7,MURD8,NEG_M8,FORCIB8,NONFOR8,ROBBE8,AGG_A8,BURGLA8,VEHIC8,ARSON8,MURD9,NEG_M9,FORCIB9,NONFOR9,ROBBE9,AGG_A9,BURGLA9,VEHIC9,ARSON9,FILTER07,FILTER08,FILTER09
102094001.0,University of South Alabama,Main Campus,307 N UNIVERSITY BLVD,MOBILE,AL,366880002.0,1.0,Public, 4-year or above,5729.0,8793.0,14522.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0
102094006.0,University of South Alabama,USA Brookley,254 Old Bay Front Rd.,Mobile,AL,36615.0,1.0,Public, 4-year or above,5729.0,8793.0,14522.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102094011.0,University of South Alabama,USA Fairhope,10 N. Summit St.,Fairhope,AL,36532.0,1.0,Public, 4-year or above,5729.0,8793.0,14522.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102234001.0,Spring Hill College,Spring Hill College,4000 DAUPHIN ST,MOBILE,AL,366081791.0,2.0,Private nonprofit, 4-year or above,578.0,943.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102261001.0,Southeastern Bible College,Main Campus,2545 Valleydale Road,BIRMINGHAM,AL,352442083.0,2.0,Private nonprofit, 4-year or above,127.0,76.0,203.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102270001.0,Stillman College,Main Campus,3601 Stillman Boulevard,TUSCALOOSA,AL,35401.0,2.0,Private nonprofit, 4-year or above,443.0,598.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102298001.0,Talladega College,Main Campus,627 W BATTLE ST,TALLADEGA,AL,35160.0,2.0,Private nonprofit, 4-year or above,281.0,419.0,700.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102313001.0,H Councill Trenholm State Technical College,Main Campus - Trenholm Campus,1225 AIR BASE BLVD,MONTGOMERY,AL,361083199.0,4.0,Public, 2-year,871.0,862.0,1733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0
102368001.0,Troy University,Troy Campus,University Avenue,TROY,AL,360820001.0,1.0,Public, 4-year or above,11061.0,18267.0,29328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102368002.0,Troy University,Phenix City Campus,1 University Place,Phenix City,AL,36869.0,1.0,Public, 4-year or above,11061.0,18267.0,29328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102368003.0,Troy University,Montgomery Campus,231 Montgomery Street,Montgomery,AL,361034419.0,1.0,Public, 4-year or above,11061.0,18267.0,29328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102368004.0,Troy University,Dothan Campus,501 University Drive,Dothan,AL,363040368.0,1.0,Public, 4-year or above,11061.0,18267.0,29328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102368005.0,Troy University,Atlantic Region,5425 Robin Hood Road, Suite B1,Norfolk,VA,23513.0,1.0,Public, 4-year or above,11061.0,18267.0,29328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102368006.0,Troy University,Florida Region,81 Beal Parkway, S. E.,Ft Walton Beach,FL,32548.0,1.0,Public, 4-year or above,11061.0,18267.0,29328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102368007.0,Troy University,Southeast Region,506 Manchester Expressway, St. B20,Columbus,GA,31914.0,1.0,Public, 4-year or above,11061.0,18267.0,29328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102368008.0,Troy University,Western Region,5825 Delmonico Drive, Suite 120,Colorado Springs,CO,80919.0,1.0,Public, 4-year or above,11061.0,18267.0,29328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102377001.0,Tuskegee University,Main Campus,Kresge Center, 3rd Floor,Tuskegee,AL,360881920.0,2.0,Private nonprofit, 4-year or above,1209.0,1722.0,2931.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0
102395001.0,United States Sports Academy,Main Campus,ONE ACADEMY DR,DAPHNE,AL,365267055.0,2.0,Private nonprofit, 4-year or above,451.0,202.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102429001.0,Bevill State Community College,Main Campus,100 STATE ST,SUMITON,AL,35148.0,4.0,Public, 2-year,1696.0,2858.0,4554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102553001.0,University of Alaska Anchorage,Anchorage Campus,3211 PROVIDENCE DR,ANCHORAGE,AK,99508.0,1.0,Public, 4-year or above,7122.0,10154.0,17276.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102553002.0,University of Alaska Anchorage,Matanuska-Susitna,8274 E. College Road,Palmer,AK,99645.0,1.0,Public, 4-year or above,7122.0,10154.0,17276.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102553003.0,University of Alaska Anchorage,Kenai River Campus,156 College Road,Soldotna,AK,99669.0,1.0,Public, 4-year or above,7122.0,10154.0,17276.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102553004.0,University of Alaska Anchorage,Kachemak Bay Campus,533 E. Pioneer Avenue,Homer,AK,996037624.0,1.0,Public, 4-year or above,7122.0,10154.0,17276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102553005.0,University of Alaska Anchorage,Kodiak College,117 Benny Benson Drive,Kodiak,AK,99615.0,1.0,Public, 4-year or above,7122.0,10154.0,17276.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102614001.0,University of Alaska Fairbanks,University of Alaska Fairbanks,P.O. Box 757480,FAIRBANKS,AK,997757480.0,1.0,Public, 4-year or above,3693.0,5444.0,9137.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102614002.0,University of Alaska Fairbanks,Kuskokwim rural campus,201 Akiak Drive,Bethel,AK,995590368.0,1.0,Public, 4-year or above,3693.0,5444.0,9137.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102614003.0,University of Alaska Fairbanks,Northwest rural campus,Pouch 400,Nome,AK,99762.0,1.0,Public, 4-year or above,3693.0,5444.0,9137.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102614004.0,University of Alaska Fairbanks,Bristol Bay rural campus,Box 1070,Dillingham,AK,99576.0,1.0,Public, 4-year or above,3693.0,5444.0,9137.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102614005.0,University of Alaska Fairbanks,Chukchi rural campus,Box 297,Kotzebue,AK,99752.0,1.0,Public, 4-year or above,3693.0,5444.0,9137.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102614006.0,University of Alaska Fairbanks,Interior- Aleutians campus,P.O. Box 756720,Fairbanks,AK,997756720.0,1.0,Public, 4-year or above,3693.0,5444.0,9137.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102614007.0,University of Alaska Fairbanks,Community and Technical College,604 Barnette Street,Fairbanks,AK,99701.0,1.0,Public, 4-year or above,3693.0,5444.0,9137.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102632001.0,University of Alaska Southeast,Main Campus,11120 GLACIER HWY,JUNEAU,AK,99801.0,1.0,Public, 4-year or above,1072.0,2188.0,3260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102632002.0,University of Alaska Southeast,University of Alaska Southeast - Ketchikan,2600 7th Ave,Ketchikan,AK,99901.0,1.0,Public, 4-year or above,1072.0,2188.0,3260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102632003.0,University of Alaska Southeast,University of Alaska Southeast - Sitka,1332 Seward St,Sitka,AK,99835.0,1.0,Public, 4-year or above,1072.0,2188.0,3260.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102669001.0,Alaska Pacific University,Main Campus,4101 UNIVERSITY DR,ANCHORAGE,AK,99508.0,2.0,Private nonprofit, 4-year or above,251.0,530.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102711001.0,Alaska Vocational Technical Center,First Lake Campus,809 Second Avenue,SEWARD,AK,996640889.0,7.0,Public, less-than 2-year,621.0,199.0,820.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102711002.0,Alaska Vocational Technical Center,Resident Life Campus,516 3rd Avenue,Seward,AK,6640889.0,7.0,Public, less-than 2-year,621.0,199.0,820.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
102711004.0,Alaska Vocational Technical Center,Port Avenue Campus,808 Port Avenue,Seward,AK,996640889.0,7.0,Public, less-than 2-year,621.0,199.0,820.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
102711005.0,Alaska Vocational Technical Center,Applied Technology Campus,1900-1916 Leirer Ave,Seward,AK,996640889.0,7.0,Public, less-than 2-year,621.0,199.0,820.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
102711006.0,Alaska Vocational Technical Center,Muldoon Mall Campus,1250 Muldoon Road, Suite 11,Anchorage,AK,99504.0,7.0,Public, less-than 2-year,621.0,199.0,820.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
102845001.0,Charter College,Main Campus,2221 E NORTHERN LIGHTS BLVD STE 120,ANCHORAGE,AK,99508.0,3.0,Private for-profit, 4-year or above,302.0,830.0,1132.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
102845002.0,Charter College,Wasilla,721 W. Parks Highway,Wasilla,AK,99654.0,3.0,Private for-profit, 4-year or above,302.0,830.0,1132.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
102845003.0,Charter College,Pasco,5278 Outlet Dr.,Pasco,WA,99301.0,3.0,Private for-profit, 4-year or above,302.0,830.0,1132.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
103361001.0,Prince William Sound Community College,Main Campus,303 LOWE ST,VALDEZ,AK,99686.0,4.0,Public, 2-year,248.0,346.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
103501001.0,Career Academy,Main Campus,1415 E TUDOR ROAD,ANCHORAGE,AK,995071033.0,9.0,Private for-profit, less-than 2-year,65.0,345.0,410.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103644001.0,Everest College-Phoenix,Phoenix Campus,10400 North 25th Avenue, Suite 190,PHOENIX,AZ,85021.0,3.0,Private for-profit, 4-year or above,1077.0,3611.0,4688.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103723001.0,Collins College,Collins College,4750 S. 44th Place,Phoenix,AZ,85040.0,3.0,Private for-profit, 4-year or above,903.0,268.0,1171.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103732001.0,Empire Beauty School-Paradise Valley,Paradise Valley, AZ,12827 North Tatum Blvd.,Phoenix,AZ,85032.0,9.0,Private for-profit, less-than 2-year,3.0,53.0,56.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103741001.0,Empire Beauty School-Tucson,C Tucson, AZ,3030 E SPEEDWAY BLVD,TUCSON,AZ,85716.0,9.0,Private for-profit, less-than 2-year,16.0,170.0,186.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103778001.0,Thunderbird School of Global Management,MAIN CAMPUS,1 Global Place,GLENDALE,AZ,853066000.0,2.0,Private nonprofit, 4-year or above,902.0,407.0,1309.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103787001.0,American Indian College of the Assemblies of God Inc,Main Campus,10020 N 15TH AVE,PHOENIX,AZ,85021.0,2.0,Private nonprofit, 4-year or above,51.0,35.0,86.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103811001.0,American Institute of Technology,Main Campus,440 S 54TH AVE,PHOENIX,AZ,850434729.0,9.0,Private for-profit, less-than 2-year,344.0,27.0,371.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103893001.0,Apollo College-Phoenix Inc,Carrington College-Phoenix,8503 N 27TH AVE,PHOENIX,AZ,850514063.0,3.0,Private for-profit, 4-year or above,1245.0,4599.0,5844.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103893002.0,Apollo College-Phoenix Inc,Carrington College-Mesa,630 West Southern,Mesa,AZ,85210.0,3.0,Private for-profit, 4-year or above,1245.0,4599.0,5844.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103893003.0,Apollo College-Phoenix Inc,Carrington College-Tucson,3550 N ORACLE RD,TUCSON,AZ,857053591.0,3.0,Private for-profit, 4-year or above,1245.0,4599.0,5844.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103893004.0,Apollo College-Phoenix Inc,Carrington College-Phoenix Westside,2701 W BETHANY HOME RD,PHOENIX,AZ,850171705.0,3.0,Private for-profit, 4-year or above,1245.0,4599.0,5844.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103893005.0,Apollo College-Phoenix Inc,Carrington College-Albuquerque,1001 Menaul Blvd NE,ALBUQUERQUE,NM,871071642.0,3.0,Private for-profit, 4-year or above,1245.0,4599.0,5844.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103893006.0,Apollo College-Phoenix Inc,Carrington College-Las Vegas,5740 S. Eastern Avenue, Suite 140,Las Vegas,NV,89119.0,3.0,Private for-profit, 4-year or above,1245.0,4599.0,5844.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103945001.0,College America,Main Campus,3012 East Route 66,Flagstaff,AZ,86004.0,3.0,Private for-profit, 4-year or above,53.0,226.0,279.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103954001.0,Arizona Academy of Beauty Inc,Main Campus,5631 E SPEEDWAY BLVD,TUCSON,AZ,85712.0,9.0,Private for-profit, less-than 2-year,5.0,77.0,82.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
103963001.0,Arizona Automotive Institute,Arizona Automotive Institute,6829 N 46TH AVE,GLENDALE,AZ,853013579.0,6.0,Private for-profit, 2-year,702.0,103.0,805.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
104090001.0,IIA College,Brookline College - Phoenix Campus,2445 W. Dunlap Avenue, Suite 100,Phoenix,AZ,85021.0,3.0,Private for-profit, 4-year or above,178.0,1135.0,1313.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
104151001.0,Arizona State University,Tempe Campus,335 E. Apache Blvd.,TEMPE,AZ,852871812.0,1.0,Public, 4-year or above,33005.0,35059.0,68064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
104151002.0,Arizona State University,Downtown Phoenix Campus,411 N. Central Avenue,Phoenix,AZ,850042115.0,1.0,Public, 4-year or above,33005.0,35059.0,68064.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
104151003.0,Arizona State University,Polytechnic Campus,7001 E. Williams Field Road,Mesa,AZ,852121812.0,1.0,Public, 4-year or above,33005.0,35059.0,68064.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
104151004.0,Arizona State University,West Campus,4701 W. Thunderbird Road,Glendale,AZ,853061812.0,1.0,Public, 4-year or above,33005.0,35059.0,68064.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
104160001.0,Arizona Western College,Main Campus,2020 S. Avenue 8E,YUMA,AZ,85365.0,4.0,Public, 2-year,3354.0,4630.0,7984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
